Quiz ID	Question Number	Question	Answer Choice A	Answer Choice B	Answer Choice C	Num Answered A	Num Answered B	Num Answered C	Correct Answer	Theme Question	Notes
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	12	The host of the first season of "Top Chef" was once married to whom?	Bobby Flay	Billy Joel	Salman Rushdie	3723	4718	5359	B		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	13	Which of these is a real Ivy League secret society?	Pacifica House	Serpent Club	Cross and Bones	448	1029	3524	A		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	14	Which of these condiments was created by a monarch's personal chef?	Sriracha	Grey Poupon	A.1.	92	266	228	C		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	15	The first player featured on the cover of "Madden NFL" primarily played what position?	Wide receiver	Quarterback	Running back	73	60	111	C		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	16	In the King James Bible, Job worries about the taste of what food?	Manna	Fish	Egg whites	32	52	26	C		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	17	In the Styx song "Mr. Roboto", the narrator's brain is made by what tech company?	Xerox	IBM	Yamaha	8	9	9	B		
8af18ac2-9270-4f59-9eb9-a57fc3e9e5c4	18	Ross Perot once provided a $3 million credit line to help establish which chain?	GameStop	Mills Fleet Farm	LongHorn Steakhouse	1	5	3	A		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	1	Which piece of camping gear do people typically sleep in?	Swiss Army knife	Propane stove	Sleeping bag	10201	2644	681804	C		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	2	Which of these is widely used as a cleaning product?	Ranch dressing	Barbecue sauce	Vinegar	1626	1113	670586	C		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	3	What's the correct spelling of the word for a high school's chief administrator?	Principal	Princepil	Principle	592778	1068	60277	A		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	4	According to the National Weather Service, what differentiates a blizzard from a snowstorm?	Strength of wind	Time of year	Air temperature	486092	11975	72594	A		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	5	Thanks to its colorful buildings, which of these places is known as the "Pink City"?	Rosario, Argentina	Budapest, Hungary	Jaipur, India	194687	126105	147645	C		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	6	Where would a doctor typically place a sphygmomanometer?	On your arm	Over your eye	On your tongue	50275	36725	62075	A		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	7	Which of these was the name of an American political splinter group?	Mugwumps	Gubbins	Ratoons	25052	13213	12837	A		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	8	What does the PVC in PVC pipe stand for?	Plexar Valve & Conduit	Peter Vescey Corp.	Polyvinyl Chloride	4274	461	20685	C		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	9	A successful jeans designer shares her name with which of these buildings?	Hearst Tower	30 Rockefeller Plaza	One Vanderbilt	3307	2202	14993	C		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	10	How does the IRS tax the digital currency known as Bitcoin?	Gambling income	Physical currency	Property	4948	2825	7133	C		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	11	Before creating his own operation, Dave Thomas worked for what chain?	McDonald's	Burger King	KFC	2648	2227	2260	C		
61f531b1-c6c6-4fad-9fe6-ffe7b78cd248	12	Which pair of countries have capital cities that start with the same letter?	Nigeria / Netherlands	Angola / Albania	Senegal / Serbia	696	907	623	A		
323193a7-7c16-420e-b7f9-0df9eecff777	1	What genre of book typically contains a person's life story?	Telephone book	Biography	IKEA assembly manual	5023	1039251	1626	B		
323193a7-7c16-420e-b7f9-0df9eecff777	2	Actor John Wayne is most famous for playing what kind of character?	Cowboy	Big city lawyer	Boss baby	964214	39463	23851	A		
323193a7-7c16-420e-b7f9-0df9eecff777	3	Edgar Allen Poe's raven famously repeats what word?	Nevermore	Nevermind	Nevertheless	793558	37744	119115	A		
323193a7-7c16-420e-b7f9-0df9eecff777	4	The Cascade Range runs through which of these states?	Colorado	Oregon	Montana	167199	345605	267435	B		
323193a7-7c16-420e-b7f9-0df9eecff777	5	"Long pimples" is slang for equipment in which sport?	Cricket	Golf	Table tennis	248884	48894	50219	C		
323193a7-7c16-420e-b7f9-0df9eecff777	6	On Disneyland's first day in 1955, which attraction was NOT present?	It's a Small World	Mad Tea Party	Mr. Toad's Wild Ride	19601	18127	13957	A		
323193a7-7c16-420e-b7f9-0df9eecff777	7	Loyola University's "Madagascar Madness" is an annual race of what animal?	Cockroach	Civet	Aardvark	9940	2938	6963	A		
323193a7-7c16-420e-b7f9-0df9eecff777	8	Which artist reportedly got his signature look after leaving his regular glasses on a plane?	John Lennon	Buddy Holly	Roy Orbison	3724	3755	2177	C		
323193a7-7c16-420e-b7f9-0df9eecff777	9	Around since 1996, which of these is one of the first-generation Pokémon?	Pupitar	Jumpluff	Seaking	469	749	1127	C		
323193a7-7c16-420e-b7f9-0df9eecff777	10	If a pair of brothers marries a pair of sisters, what would a genealogist call their kids?	Double cousins	Sibilate cousins	Cosanguines	285	554	278	A		
323193a7-7c16-420e-b7f9-0df9eecff777	11	Which movie starring the rapper DMX is adapted from a novel?	Never Die Alone	Romeo Must Die	Belly	113	166	43	A		
323193a7-7c16-420e-b7f9-0df9eecff777	12	Which of the following is NOT one of the eight primary ingredients in V8?	Lettuce	Leeks	Watercress	36	59	22	B		
